,I_MFM008,I_SFM005,I_COL003,I_SLTSP,I_UBEAR,I_NFM010,I_TGC003,I_NHGAN,I_PARDE,I_CMCHE,I_MOK079,I_JNKSN,I_CMP001,I_CMP014,I_CSM035,I_AMADR,I_DSC035,I_DEE023
1936-05-31,5.07,5.6,21.88,130.85,28.88,37.97,2.84,4.55,0.32,0.32,12.86,1.09,1.77,4.79,29.96,3.15,2.1,0.26
1936-06-30,2.65,3.41,11.62,78.01,17.21,20.23,1.51,3.53,0.25,0.25,10.07,0.54,1.01,2.72,15.83,1.67,1.5,0.05
1936-07-31,0.85,1.35,0.64,13.01,2.87,1.05,0.08,0.78,0.05,0.05,2.54,0.15,0.23,0.61,2.55,0.29,0.14,0.0
1936-08-31,0.28,0.73,0.03,2.72,0.6,0.0,0.0,0.09,0.01,0.01,0.67,0.04,0.05,0.13,0.51,0.06,0.02,0.0
1936-09-30,0.23,0.62,0.01,1.06,0.23,0.0,0.0,0.0,0.0,0.0,0.4,0.02,0.03,0.07,0.28,0.03,0.03,0.0
1936-10-31,0.3,0.66,0.01,1.49,0.33,0.11,0.01,0.0,0.0,0.0,0.34,0.03,0.02,0.07,0.44,0.05,0.12,0.1
1936-11-30,0.33,0.6,0.01,1.59,0.35,0.0,0.0,0.0,0.0,0.0,0.49,0.06,0.04,0.11,0.78,0.08,0.24,0.18
1936-12-31,0.66,0.95,0.04,3.58,0.79,0.03,0.0,2.38,0.17,0.17,1.62,0.14,0.12,0.33,2.59,0.26,0.67,0.57
1937-01-31,0.71,0.83,0.03,2.87,0.63,0.57,0.04,12.62,0.88,0.88,0.89,0.39,0.35,0.94,7.89,0.77,1.82,1.83
1937-02-28,8.77,14.0,0.28,18.4,4.06,9.91,0.74,92.89,6.5,6.5,5.26,4.55,2.44,6.59,78.03,7.42,24.93,14.99
1937-03-31,9.24,13.45,1.4,21.7,4.79,14.83,1.11,77.2,5.4,5.4,7.48,6.02,2.89,7.81,96.77,9.19,27.95,12.66
1937-04-30,12.09,15.58,7.15,43.71,9.66,25.95,1.94,22.84,1.6,1.6,11.33,4.7,2.81,7.57,72.48,7.31,16.23,5.31
1937-05-31,10.45,11.46,24.23,147.26,32.5,39.41,2.95,7.19,0.5,0.5,11.35,2.06,2.94,7.95,50.96,5.4,4.67,0.96
1937-06-30,2.74,3.34,8.11,67.85,14.97,13.29,0.99,2.46,0.17,0.17,6.57,0.41,0.79,2.14,12.05,1.29,1.1,0.04
1937-07-31,0.93,1.56,0.3,9.39,2.07,0.16,0.01,0.9,0.06,0.06,1.67,0.13,0.21,0.56,2.33,0.26,0.25,0.0
1937-08-31,0.32,0.9,0.02,1.64,0.36,0.0,0.0,0.06,0.0,0.0,0.28,0.04,0.04,0.11,0.42,0.05,0.02,0.0
1937-09-30,0.27,0.55,0.01,0.92,0.2,0.0,0.0,0.0,0.0,0.0,0.27,0.01,0.02,0.05,0.17,0.02,0.01,0.0
1937-10-31,0.39,0.71,0.02,1.41,0.31,0.23,0.02,0.0,0.0,0.0,0.42,0.06,0.04,0.11,0.82,0.09,0.24,0.19
1937-11-30,0.7,0.87,0.23,2.78,0.61,0.25,0.02,0.58,0.04,0.04,1.13,0.17,0.12,0.32,2.43,0.25,0.59,0.55
1937-12-31,4.15,4.9,9.87,43.71,9.65,30.88,2.31,17.5,1.23,1.23,19.94,1.26,1.0,2.7,25.27,2.43,5.65,5.91
1938-01-31,2.31,3.2,1.15,7.91,1.75,6.97,0.52,12.36,0.87,0.87,3.7,0.9,0.53,1.43,15.91,1.53,4.61,3.69
1938-02-28,11.84,20.66,0.67,18.05,3.98,13.42,1.0,151.95,10.64,10.64,8.63,7.54,3.6,9.71,128.14,11.98,42.18,24.05
1938-03-31,24.61,35.48,2.15,41.64,9.2,28.86,2.16,118.41,8.29,8.29,14.25,10.69,4.86,13.12,171.13,16.14,49.64,21.4
1938-04-30,19.31,24.31,9.35,62.73,13.86,34.96,2.61,28.66,2.01,2.01,13.82,6.65,3.65,9.84,99.72,10.02,20.45,7.18
1938-05-31,19.8,21.96,25.55,152.24,33.6,57.28,4.28,14.21,0.99,0.99,20.34,3.49,4.31,11.64,81.86,8.48,7.77,1.93
1938-06-30,7.59,7.18,19.84,135.09,29.81,43.88,3.28,4.32,0.3,0.3,18.75,0.98,1.8,4.86,29.99,3.13,1.91,0.12
1938-07-31,2.42,2.95,1.94,27.64,6.1,3.95,0.3,1.66,0.12,0.12,5.78,0.26,0.43,1.17,5.91,0.62,0.48,0.01
1938-08-31,1.14,1.49,0.09,3.86,0.85,0.0,0.0,0.42,0.03,0.03,1.14,0.12,0.13,0.35,1.53,0.18,0.19,0.0
1938-09-30,0.65,1.12,0.03,1.71,0.38,0.0,0.0,0.08,0.01,0.01,0.75,0.06,0.06,0.16,0.69,0.08,0.16,0.0
1938-10-31,0.92,1.54,0.32,3.85,0.85,0.0,0.0,1.09,0.08,0.08,0.48,0.11,0.15,0.4,1.99,0.23,0.53,0.36
1938-11-30,1.1,1.61,0.93,5.97,1.32,1.08,0.08,1.93,0.14,0.14,1.29,0.16,0.18,0.48,3.1,0.33,0.95,0.54
1938-12-31,1.09,1.62,0.93,5.3,1.17,2.27,0.17,2.31,0.16,0.16,0.9,0.23,0.19,0.52,3.63,0.39,0.82,0.63
1939-01-31,1.21,1.82,0.51,4.97,1.1,2.46,0.18,3.18,0.22,0.22,0.89,0.29,0.24,0.64,5.02,0.52,1.3,0.66
1939-02-28,1.73,2.03,0.5,5.95,1.31,2.51,0.19,9.68,0.68,0.68,1.4,0.5,0.43,1.15,9.44,0.92,2.74,1.16
1939-03-31,3.5,4.14,3.67,24.95,5.51,9.14,0.68,7.56,0.53,0.53,4.08,1.23,1.06,2.85,21.11,2.18,3.68,1.81
1939-04-30,3.71,4.11,10.12,81.84,18.07,8.16,0.61,3.34,0.23,0.23,0.0,0.96,1.19,3.22,15.57,1.93,1.62,0.67
1939-05-31,1.52,1.79,5.43,54.14,11.95,2.16,0.16,1.58,0.11,0.11,0.0,0.2,0.54,1.45,5.26,0.69,0.54,0.03
1939-06-30,0.68,0.87,0.8,12.37,2.73,0.0,0.0,0.26,0.02,0.02,0.0,0.06,0.17,0.45,1.4,0.19,0.1,0.0
1939-07-31,0.23,0.46,0.08,1.34,0.3,0.0,0.0,0.38,0.03,0.03,0.0,0.01,0.03,0.07,0.14,0.03,0.01,0.0
1939-08-31,0.09,0.35,0.01,0.41,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0
1939-09-30,0.11,0.32,0.01,1.41,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.02,0.0
1939-10-31,0.35,0.72,0.37,4.31,0.95,0.23,0.02,0.0,0.0,0.0,1.65,0.08,0.06,0.16,1.13,0.12,0.24,0.26
1939-11-30,0.26,0.69,0.08,1.81,0.4,0.08,0.01,0.0,0.0,0.0,0.91,0.08,0.05,0.14,1.05,0.11,0.24,0.24
1939-12-31,0.38,0.77,0.45,4.26,0.94,0.74,0.06,0.8,0.06,0.06,1.8,0.09,0.09,0.24,1.88,0.18,0.52,0.41
1940-01-31,6.13,10.63,5.0,25.12,5.55,18.27,1.37,43.66,3.06,3.06,9.3,3.83,2.12,5.74,63.71,6.16,15.58,13.92
1940-02-29,12.26,16.91,2.66,26.06,5.75,19.17,1.43,51.3,3.59,3.59,11.11,6.95,3.03,8.19,111.19,10.42,27.91,17.82
1940-03-31,17.16,20.96,8.8,51.83,11.46,31.8,2.38,55.16,3.86,3.86,13.56,7.94,4.55,12.29,131.94,12.82,29.86,11.91
1940-04-30,13.14,13.77,11.35,74.4,16.42,28.26,2.11,37.55,2.63,2.63,8.74,3.43,3.76,10.16,72.06,7.54,11.11,2.22
1940-05-31,2.98,3.86,20.13,133.2,29.4,35.25,2.63,4.77,0.33,0.33,12.68,0.71,1.34,3.61,21.6,2.28,1.69,0.09
1940-06-30,1.21,1.96,5.68,51.45,11.35,10.59,0.79,1.47,0.1,0.1,7.05,0.24,0.39,1.06,5.18,0.55,0.35,0.01
1940-07-31,0.74,1.11,0.15,4.67,1.03,0.0,0.0,0.66,0.05,0.05,1.11,0.09,0.1,0.27,1.09,0.13,0.04,0.0
1940-08-31,0.35,0.71,0.02,1.4,0.31,0.0,0.0,0.07,0.0,0.0,0.39,0.01,0.01,0.02,0.06,0.01,0.01,0.0
1940-09-30,0.31,0.68,0.01,0.86,0.19,0.0,0.0,0.0,0.0,0.0,0.3,0.01,0.0,0.01,0.06,0.01,0.04,0.0
1940-10-31,1.02,0.76,0.01,1.0,0.22,0.11,0.01,0.16,0.01,0.01,0.26,0.04,0.03,0.07,0.51,0.06,0.17,0.12
1940-11-30,0.93,0.84,0.12,2.7,0.59,0.06,0.0,1.34,0.09,0.09,1.01,0.11,0.09,0.23,1.66,0.17,0.43,0.36
1940-12-31,3.11,4.19,1.65,11.46,2.53,3.34,0.25,17.26,1.21,1.21,5.02,1.18,0.91,2.46,22.85,2.23,6.0,5.2
1941-01-31,4.85,5.6,0.98,12.2,2.69,7.64,0.57,22.77,1.59,1.59,3.9,2.61,1.27,3.42,41.62,4.0,10.61,8.13
1941-02-28,8.14,13.75,2.75,17.97,3.97,14.96,1.12,44.46,3.11,3.11,6.75,4.29,1.92,5.18,68.42,6.43,18.74,10.79
1941-03-31,11.88,16.23,4.25,26.99,5.95,19.03,1.42,47.3,3.31,3.31,11.06,4.04,2.32,6.26,70.85,6.72,17.55,7.51
1941-04-30,10.35,14.13,6.4,36.11,7.98,21.88,1.64,45.57,3.19,3.19,8.77,4.18,2.58,6.96,62.95,6.5,14.21,4.26
1941-05-31,8.56,8.69,25.34,145.67,32.15,47.05,3.52,7.64,0.53,0.53,14.85,1.58,2.52,6.79,42.05,4.47,3.3,0.43
1941-06-30,2.65,3.21,12.85,92.26,20.36,23.89,1.79,2.65,0.19,0.19,9.88,0.42,0.81,2.2,12.47,1.33,0.91,0.04
1941-07-31,1.7,1.62,1.35,20.19,4.45,1.69,0.13,0.8,0.06,0.06,3.63,0.12,0.21,0.57,2.49,0.27,0.19,0.0
1941-08-31,0.37,0.94,0.06,2.29,0.5,0.0,0.0,0.22,0.02,0.02,0.48,0.05,0.05,0.14,0.55,0.07,0.08,0.0
1941-09-30,0.46,0.82,0.01,1.4,0.31,0.0,0.0,0.06,0.0,0.0,0.49,0.03,0.03,0.08,0.32,0.04,0.08,0.0
1941-10-31,0.43,0.84,0.02,1.77,0.39,0.24,0.02,0.23,0.02,0.02,0.48,0.06,0.04,0.12,0.85,0.09,0.14,0.19
1941-11-30,0.76,0.93,0.67,5.25,1.16,0.26,0.02,1.11,0.08,0.08,2.68,0.16,0.12,0.33,2.53,0.26,0.42,0.55
1941-12-31,3.21,3.62,4.33,24.39,5.38,14.65,1.09,14.11,0.99,0.99,9.79,0.97,0.79,2.13,19.63,1.9,4.74,4.56
1942-01-31,10.11,14.63,3.17,27.47,6.06,22.42,1.68,64.47,4.51,4.51,11.52,5.53,2.77,7.48,93.52,8.83,24.92,17.93
1942-02-28,11.86,14.03,1.78,20.17,4.45,14.21,1.06,37.59,2.63,2.63,8.55,5.89,2.45,6.6,90.25,8.55,24.99,13.35
1942-03-31,6.15,8.1,2.3,20.17,4.46,13.41,1.0,18.41,1.29,1.29,5.31,2.2,1.34,3.62,40.03,3.76,10.06,3.58
1942-04-30,12.81,16.93,9.01,58.64,12.95,29.64,2.22,26.25,1.84,1.84,11.12,4.45,2.51,6.78,68.78,6.86,15.83,5.15
1942-05-31,12.89,15.16,16.06,104.23,23.01,35.42,2.65,18.6,1.3,1.3,11.97,3.23,3.37,9.1,65.82,6.88,9.44,2.22
1942-06-30,6.0,6.08,20.24,126.21,27.85,37.15,2.78,5.77,0.4,0.4,14.77,0.96,1.68,4.54,27.89,2.94,2.26,0.17
1942-07-31,1.96,2.58,2.27,28.92,6.38,4.34,0.32,1.7,0.12,0.12,5.19,0.24,0.45,1.2,6.3,0.67,0.43,0.02
1942-08-31,1.04,1.4,0.03,3.91,0.86,0.0,0.0,0.33,0.02,0.02,0.96,0.11,0.15,0.4,1.65,0.19,0.07,0.0
1942-09-30,0.67,1.04,0.01,1.52,0.33,0.0,0.0,0.13,0.01,0.01,0.6,0.07,0.07,0.2,0.8,0.1,0.04,0.0
1942-10-31,0.65,0.92,0.11,1.13,0.25,0.17,0.01,0.07,0.0,0.0,0.33,0.09,0.06,0.17,1.25,0.13,0.21,0.29
1942-11-30,3.97,3.13,2.01,13.5,2.98,3.13,0.23,9.83,0.69,0.69,6.26,0.88,0.73,1.98,16.98,1.65,3.63,3.97
1942-12-31,3.55,4.18,3.25,17.57,3.88,12.73,0.95,17.69,1.24,1.24,6.72,1.8,1.06,2.87,31.79,3.06,8.61,7.36
1943-01-31,12.02,16.82,4.43,28.92,6.38,24.02,1.8,58.74,4.11,4.11,12.69,6.93,3.32,8.97,118.82,11.08,32.27,21.92
1943-02-28,9.89,11.55,3.14,21.74,4.8,15.61,1.17,40.33,2.82,2.82,8.5,5.02,1.69,4.57,69.1,6.57,19.78,10.34
1943-03-31,24.09,30.09,9.67,63.18,13.96,35.16,2.63,103.42,7.24,7.24,13.61,12.55,7.1,19.17,204.94,20.01,50.16,17.8
1943-04-30,10.38,11.38,13.15,86.02,18.99,31.65,2.37,17.97,1.26,1.26,10.49,2.16,3.16,8.53,57.28,5.95,5.63,0.84
1943-05-31,5.45,5.71,15.83,110.9,24.47,31.86,2.38,7.06,0.49,0.49,11.84,0.9,1.54,4.17,26.36,2.75,2.16,0.16
1943-06-30,2.85,3.18,7.54,60.99,13.46,16.13,1.21,3.29,0.23,0.23,8.45,0.41,0.75,2.01,11.85,1.24,0.92,0.04
1943-07-31,1.42,1.7,1.06,14.18,3.13,1.53,0.11,1.3,0.09,0.09,2.82,0.18,0.3,0.8,3.77,0.4,0.19,0.0
1943-08-31,0.97,0.97,0.09,3.37,0.74,0.0,0.0,0.11,0.01,0.01,0.89,0.1,0.11,0.29,1.23,0.15,0.06,0.0
1943-09-30,0.67,0.68,0.04,1.23,0.27,0.0,0.0,0.0,0.0,0.0,0.49,0.06,0.05,0.15,0.63,0.08,0.03,0.0
1943-10-31,2.08,0.84,0.01,1.99,0.44,0.0,0.0,0.44,0.03,0.03,0.32,0.09,0.09,0.25,1.51,0.16,0.23,0.31
1943-11-30,0.8,1.05,0.01,1.81,0.4,0.0,0.0,1.3,0.09,0.09,0.49,0.12,0.13,0.35,2.42,0.25,0.43,0.52
1943-12-31,1.08,1.29,0.12,3.81,0.84,0.31,0.02,2.12,0.15,0.15,1.09,0.18,0.17,0.45,3.69,0.37,0.84,0.78
1944-01-31,1.84,2.12,0.31,4.84,1.07,1.52,0.11,5.08,0.36,0.36,1.22,0.52,0.35,0.94,8.5,0.86,1.93,1.78
1944-02-29,2.74,3.59,0.46,8.25,1.82,4.27,0.32,19.47,1.36,1.36,1.63,1.61,1.0,2.71,28.51,2.74,6.34,4.6
1944-03-31,4.57,6.27,2.15,15.94,3.52,9.13,0.68,33.91,2.37,2.37,4.49,2.43,1.39,3.75,39.03,3.82,8.95,4.64
1944-04-30,4.17,5.14,4.62,27.55,6.09,13.14,0.98,5.91,0.41,0.41,5.15,1.6,1.13,3.04,25.65,2.64,5.15,1.85
1944-05-31,4.73,5.71,17.26,113.21,24.99,18.72,1.4,3.33,0.23,0.23,3.06,1.42,1.74,4.7,27.63,3.1,3.57,0.91
1944-06-30,1.95,1.94,5.77,51.22,11.3,5.09,0.38,1.22,0.09,0.09,2.16,0.29,0.64,1.74,8.48,0.97,0.62,0.04
1944-07-31,0.47,0.84,0.32,8.21,1.81,0.0,0.0,0.05,0.0,0.0,0.46,0.08,0.14,0.39,1.46,0.17,0.08,0.0
1944-08-31,0.26,0.54,0.02,1.65,0.36,0.0,0.0,0.0,0.0,0.0,0.14,0.02,0.02,0.06,0.19,0.03,0.01,0.0
1944-09-30,0.24,0.44,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.05,0.01,0.0,0.0
1944-10-31,0.52,0.68,0.2,0.54,0.12,0.07,0.01,0.0,0.0,0.0,0.17,0.02,0.02,0.04,0.28,0.03,0.05,0.06
1944-11-30,2.34,3.2,2.17,13.73,3.03,3.27,0.24,10.55,0.74,0.74,5.81,0.96,0.8,2.15,18.69,1.84,4.28,4.21
1944-12-31,2.13,2.85,2.18,12.11,2.67,8.35,0.62,8.11,0.57,0.57,4.04,1.0,0.52,1.39,15.18,1.49,3.88,3.41
1945-01-31,1.94,2.51,1.54,8.69,1.92,7.43,0.56,4.42,0.31,0.31,2.98,0.83,0.36,0.99,12.52,1.22,3.3,2.35
1945-02-28,11.92,18.49,4.91,32.61,7.19,22.87,1.71,63.04,4.41,4.41,12.96,6.21,3.03,8.18,102.23,9.67,26.72,15.23
1945-03-31,6.57,8.77,2.07,18.43,4.08,11.27,0.84,38.51,2.7,2.7,4.26,2.71,1.65,4.45,47.04,4.5,11.07,4.0
1945-04-30,7.6,9.53,9.7,52.09,11.5,22.98,1.72,13.6,0.95,0.95,7.88,2.93,2.03,5.47,45.12,4.76,9.2,2.7
1945-05-31,5.22,5.37,17.63,112.73,24.88,30.88,2.31,4.75,0.33,0.33,9.73,1.15,1.84,4.98,30.0,3.22,2.48,0.31
1945-06-30,2.38,2.53,10.45,84.57,18.66,19.92,1.49,2.23,0.16,0.16,8.92,0.51,1.01,2.72,15.23,1.64,1.16,0.05
1945-07-31,0.95,1.21,0.5,14.24,3.14,1.08,0.08,0.14,0.01,0.01,2.36,0.12,0.2,0.53,2.19,0.25,0.1,0.0
1945-08-31,0.36,0.76,0.01,3.12,0.69,0.0,0.0,0.0,0.0,0.0,0.63,0.03,0.04,0.1,0.35,0.05,0.02,0.0
1945-09-30,0.25,0.66,0.01,0.99,0.22,0.0,0.0,0.0,0.0,0.0,0.33,0.01,0.01,0.03,0.1,0.01,0.01,0.0
1945-10-31,0.55,1.14,0.73,4.04,0.89,0.13,0.01,0.0,0.0,0.0,1.64,0.13,0.1,0.28,1.92,0.2,0.31,0.42
1945-11-30,1.59,2.38,1.71,15.08,3.33,5.55,0.41,4.0,0.28,0.28,5.57,0.59,0.52,1.39,11.93,1.17,2.68,2.73
1945-12-31,10.19,13.05,3.5,23.98,5.29,18.55,1.39,42.5,2.98,2.98,8.39,5.42,2.82,7.6,92.03,8.71,23.82,17.14
1946-01-31,6.97,7.9,1.72,18.87,4.16,12.36,0.92,16.91,1.18,1.18,7.66,3.17,1.31,3.53,46.77,4.51,12.81,6.53
1946-02-28,3.54,4.45,1.37,11.26,2.49,6.81,0.51,8.2,0.57,0.57,2.53,1.31,0.82,2.22,23.96,2.26,6.0,2.25
1946-03-31,7.05,8.29,3.96,27.48,6.08,15.24,1.14,17.72,1.24,1.24,6.04,3.28,1.92,5.19,53.08,5.23,12.21,4.18
1946-04-30,8.32,9.44,12.66,72.33,15.97,25.44,1.9,15.16,1.06,1.06,7.41,2.75,2.46,6.64,49.48,5.22,8.29,2.2
1946-05-31,4.88,4.88,19.24,114.34,25.23,27.49,2.05,3.66,0.26,0.26,9.38,1.01,1.72,4.64,27.8,2.97,2.26,0.22
1946-06-30,1.75,2.19,5.06,46.44,10.24,8.47,0.63,1.57,0.11,0.11,5.64,0.29,0.55,1.47,8.01,0.86,0.59,0.02
1946-07-31,0.84,1.27,0.2,5.68,1.25,0.0,0.0,0.42,0.03,0.03,1.17,0.11,0.16,0.44,1.75,0.2,0.07,0.0
1946-08-31,0.41,0.74,0.02,0.76,0.17,0.0,0.0,0.1,0.01,0.01,0.25,0.03,0.03,0.08,0.32,0.04,0.02,0.0
1946-09-30,0.33,0.62,0.01,0.48,0.11,0.0,0.0,0.0,0.0,0.0,0.15,0.01,0.02,0.04,0.15,0.02,0.01,0.0
1946-10-31,1.68,0.92,0.02,1.87,0.41,0.0,0.0,0.23,0.02,0.02,0.22,0.07,0.08,0.21,1.19,0.13,0.17,0.24
1946-11-30,2.15,2.77,0.53,8.26,1.82,0.91,0.07,5.49,0.38,0.38,2.24,0.34,0.42,1.15,8.12,0.83,1.6,1.62
1946-12-31,1.84,2.61,1.19,7.31,1.61,3.5,0.26,5.6,0.39,0.39,1.38,0.59,0.39,1.06,9.53,0.97,1.98,1.71
1947-01-31,1.18,1.89,0.9,4.18,0.92,2.62,0.2,3.24,0.23,0.23,0.86,0.34,0.26,0.71,6.8,0.65,1.35,0.99
1947-02-28,2.62,3.64,1.64,11.4,2.51,5.83,0.44,9.39,0.66,0.66,3.11,1.11,0.7,1.9,18.89,1.83,3.86,2.59
1947-03-31,3.46,6.52,3.62,23.92,5.29,10.27,0.77,15.1,1.06,1.06,3.81,1.99,1.49,4.02,34.48,3.47,6.8,3.06
1947-04-30,2.97,4.4,8.14,52.01,11.48,10.11,0.76,5.31,0.37,0.37,1.4,1.4,1.45,3.9,22.21,2.59,3.02,0.87
1947-05-31,1.16,1.67,10.97,89.19,19.68,7.29,0.54,1.23,0.09,0.09,0.23,0.2,0.61,1.65,7.33,0.87,0.52,0.04
1947-06-30,0.56,1.17,1.48,20.51,4.52,0.0,0.0,0.58,0.04,0.04,0.99,0.12,0.21,0.57,2.2,0.27,0.13,0.0
1947-07-31,0.29,0.59,0.05,1.32,0.29,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.03,0.08,0.22,0.03,0.01,0.0
1947-08-31,0.16,0.45,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.01,0.0,0.01,0.04,0.01,0.0,0.0
1947-09-30,0.18,0.31,0.01,0.3,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-0.0,-0.0,0.0,0.0,0.0,0.0
1947-10-31,1.37,1.03,1.24,6.85,1.51,0.19,0.01,0.0,0.0,0.0,2.85,0.17,0.09,0.26,1.92,0.21,0.31,0.41
1947-11-30,0.56,1.11,1.07,4.92,1.09,2.05,0.15,1.08,0.08,0.08,1.8,0.21,0.13,0.34,2.85,0.29,0.54,0.66
1947-12-31,0.46,0.97,0.51,3.38,0.75,1.6,0.12,1.29,0.09,0.09,1.06,0.14,0.11,0.29,2.43,0.24,0.57,0.55
1948-01-31,1.03,1.51,3.28,9.47,2.09,7.65,0.57,2.05,0.14,0.14,3.14,0.65,0.21,0.57,7.0,0.71,1.77,1.58
1948-02-29,1.16,1.5,1.16,4.64,1.02,3.89,0.29,3.67,0.26,0.26,1.5,0.8,0.19,0.52,7.4,0.75,1.88,1.67
1948-03-31,2.48,4.26,1.49,9.16,2.02,6.35,0.47,22.22,1.56,1.56,3.59,1.76,0.87,2.34,27.71,2.67,6.83,4.91
1948-04-30,9.07,12.28,4.85,37.89,8.37,22.45,1.68,35.01,2.45,2.45,10.38,6.08,2.31,6.24,79.89,7.72,19.83,10.27
1948-05-31,9.19,10.63,15.83,104.62,23.09,31.37,2.34,8.79,0.62,0.62,9.31,2.73,2.94,7.94,58.46,6.09,10.8,3.32
1948-06-30,4.28,4.44,16.52,105.27,23.23,21.79,1.63,2.71,0.19,0.19,7.86,0.54,1.55,4.19,22.4,2.44,1.75,0.17
1948-07-31,0.89,1.59,0.84,15.4,3.4,0.78,0.06,0.32,0.02,0.02,2.17,0.13,0.3,0.82,3.69,0.41,0.23,0.01
1948-08-31,0.45,0.9,0.03,2.5,0.55,0.0,0.0,0.0,0.0,0.0,0.32,0.06,0.06,0.15,0.57,0.07,0.03,0.0
1948-09-30,0.22,0.54,0.01,1.35,0.3,0.0,0.0,0.0,0.0,0.0,0.35,0.02,0.02,0.05,0.18,0.03,0.01,0.0
1948-10-31,0.29,0.68,0.0,0.94,0.21,0.02,0.0,0.0,0.0,0.0,0.18,0.06,0.02,0.07,0.47,0.06,0.08,0.11
1948-11-30,0.39,0.81,0.15,2.36,0.52,0.0,0.0,0.3,0.02,0.02,0.67,0.11,0.1,0.28,1.94,0.2,0.32,0.41
1948-12-31,0.77,1.49,0.13,3.48,0.77,0.04,0.0,2.51,0.18,0.18,1.24,0.3,0.22,0.59,5.11,0.49,1.05,1.09
1949-01-31,0.74,1.24,0.21,2.52,0.56,0.8,0.06,3.74,0.26,0.26,0.73,0.33,0.27,0.74,7.09,0.66,1.59,1.43
1949-02-28,1.34,2.25,0.3,2.51,0.55,0.93,0.07,10.05,0.7,0.7,0.76,0.84,0.49,1.33,14.82,1.35,3.28,2.79
1949-03-31,6.03,8.5,0.54,15.0,3.31,8.45,0.63,47.02,3.29,3.29,3.43,3.53,2.5,6.74,76.16,6.78,17.19,10.14
1949-04-30,7.12,9.66,10.0,64.27,14.19,30.59,2.29,8.33,0.58,0.58,12.91,3.73,1.92,5.2,47.5,5.07,10.56,3.68
1949-05-31,5.82,6.79,17.46,119.43,26.36,22.14,1.65,2.52,0.18,0.18,4.93,0.82,2.09,5.64,31.17,3.41,3.43,0.7
1949-06-30,1.8,2.23,5.21,48.75,10.76,5.75,0.43,1.21,0.08,0.08,3.44,0.19,0.6,1.61,8.2,0.88,0.58,0.03
1949-07-31,0.46,0.97,0.12,2.66,0.59,0.0,0.0,0.14,0.01,0.01,0.28,0.05,0.12,0.32,1.16,0.14,0.05,0.0
1949-08-31,0.28,0.59,0.01,2.02,0.44,0.0,0.0,0.0,0.0,0.0,0.17,0.02,0.02,0.07,0.18,0.03,0.01,0.0
1949-09-30,0.29,0.5,0.0,0.74,0.16,0.0,0.0,0.0,0.0,0.0,0.15,0.02,0.02,0.04,0.11,0.02,0.01,0.0
1949-10-31,0.26,0.62,0.01,0.6,0.13,0.06,0.0,0.0,0.0,0.0,0.16,0.04,0.02,0.06,0.4,0.05,0.07,0.1
1949-11-30,0.51,1.01,0.11,1.83,0.4,0.12,0.01,0.8,0.06,0.06,0.55,0.13,0.12,0.32,2.28,0.23,0.37,0.49
1949-12-31,0.52,0.92,0.08,2.22,0.49,0.0,0.0,1.23,0.09,0.09,1.0,0.11,0.11,0.31,2.42,0.23,0.45,0.54
1950-01-31,3.31,4.82,1.65,13.47,2.97,4.79,0.36,31.28,2.19,2.19,5.21,2.44,1.07,2.88,34.21,3.25,8.35,7.26
1950-02-28,7.01,9.16,2.25,17.75,3.92,13.55,1.01,38.83,2.72,2.72,5.65,3.53,1.76,4.74,57.9,5.56,15.1,9.68
1950-03-31,6.9,8.18,3.06,21.52,4.74,15.46,1.16,17.05,1.19,1.19,9.17,3.33,1.39,3.74,44.55,4.57,12.39,5.83
1950-04-30,12.5,15.0,10.96,68.29,15.09,35.57,2.66,20.64,1.44,1.44,13.78,4.81,2.88,7.77,70.19,7.4,16.14,5.38
1950-05-31,6.54,6.79,21.43,119.88,26.46,34.18,2.55,5.75,0.4,0.4,10.53,1.21,2.21,5.96,35.16,3.81,3.29,0.48
1950-06-30,2.73,2.47,12.62,83.91,18.51,19.53,1.46,1.88,0.13,0.13,8.88,0.29,0.77,2.09,10.96,1.21,0.85,0.04
1950-07-31,0.99,1.47,0.73,12.43,2.74,0.78,0.06,0.22,0.02,0.02,2.17,0.1,0.18,0.48,1.9,0.23,0.1,0.0
1950-08-31,0.28,0.68,0.02,1.7,0.37,0.0,0.0,0.28,0.02,0.02,0.3,0.05,0.04,0.1,0.32,0.05,0.02,0.0
1950-09-30,0.42,0.52,0.01,1.88,0.41,0.0,0.0,0.22,0.02,0.02,0.54,0.03,0.03,0.09,0.31,0.04,0.02,0.0
1950-10-31,0.96,1.26,0.27,4.19,0.92,0.43,0.03,0.78,0.05,0.05,1.56,0.2,0.13,0.36,2.67,0.29,0.47,0.62
1950-11-30,13.25,16.06,21.88,86.76,19.15,67.76,5.06,60.13,4.21,4.21,40.56,5.83,4.35,11.74,123.82,11.93,33.41,26.65
